Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BCL2L1,986.6992511893399,0.9764349747383385,0.278979307668737,3.5000265177292924,0.0004652118770918737,0.007133248782075397
LOC124903847,29.088763894829324,2.4596154053814785,0.7029282499884929,3.499098813316641,0.00046683354109890423,0.007138503024803702
LOC124900603,7.746160070929125,3.7416595833820345,1.0691942109651795,3.499513507470617,0.0004661079885688705,0.007138503024803702
PLEKHH1,1563.806321096856,-0.874853991344336,0.2500065259882596,-3.4993246191718193,0.0004664383386292931,0.007138503024803702
WDR37,333.35850150125617,-1.1094718249023925,0.3171422982092617,-3.4983407485125935,0.0004681625822447897,0.0071522940484550716
ABI3BP,22.34087420580099,-1.7571328018532923,0.502401394943218,-3.4974679997691602,0.00046969705862862294,0.0071691955785575774
NALCN,349.84384182714894,-1.0361733761446674,0.2964150391030287,-3.4956842246607858,0.0004728479176670861,0.007210715422056184
HECW2,290.07642147005225,-0.8395950554537244,0.24024344161532948,-3.494767848015009,0.0004744742607431794,0.007228932685972517
TSTD2,66.39446811563093,-1.3847625655019224,0.39644031212546765,-3.492991310791989,0.0004776420508946879,0.007270580454709686
AEN,121.19788431557429,0.9311636507800609,0.2666269122071177,3.492384332368993,0.00047872888388463144,0.007280505387615139
GTF2A1,292.67964896658265,-1.0354020117921885,0.2965047060665013,-3.4920255584744893,0.0004793723752866768,0.007283676090562719
LCNL1,149.78323546096559,1.7295689425593612,0.49541372316467647,3.491160744419769,0.0004809268103039543,0.007300669548258759
SMARCC1,528.408850615475,1.539509663337909,0.44115748095673574,3.4897054448655913,0.0004835532129054024,0.007333890395731936
NSRP1,232.84018278166243,1.4968147829576448,0.4289603303935059,3.489401412910478,0.0004841035908500076,0.00733559323546835
KLHL21,795.357402190571,0.8926497243804151,0.25589947505018673,3.488282749330961,0.0004861337003157945,0.0073596950073125346
FERMT3,51.534704627449315,1.2373546383724947,0.3547676096131587,3.4877892029706876,0.00048703189186359927,0.007366632337275615
LOC107986650,19.014096845441312,2.568280875171265,0.7365278151755965,3.4870113826712137,0.0004884505678709914,0.007378129108732615
CAMTA2-AS1,16.88794296430575,-2.0167838627974772,0.5783905333445842,-3.4868894743751797,0.0004886732669364829,0.007378129108732615
LARP7,121.33485122662186,1.027962428526557,0.29508857711019226,3.4835724194864177,0.0004947692434611632,0.007463438029291636
STXBP5,303.5748631407706,-1.5083081987152136,0.4331684739715546,-3.482035949860611,0.0004976168814098091,0.007497884221634583
RPL38,1449.128720331223,0.7162011824263278,0.20569513686745727,3.4818576332595685,0.00049794835490072,0.007497884221634583
ADM,104.84625841897476,2.3049286459490728,0.6620494542589873,3.481505242729808,0.0004986040206864825,0.007501011430704819
TRNT,141.5656014648197,1.951246990016603,0.5605125454284641,3.4811834381423896,0.0004992034806900516,0.007503288223226413
TRMT112,361.5022394534362,0.9601620592052575,0.275847831928895,3.480767104425738,0.0004999800273486605,0.00750822024926096
EFR3B,1112.4538813646486,-0.7995176484985376,0.22972176341349457,-3.480373982065521,0.0005007143138323469,0.007509874676053903
LOC124901778,18.627456451654115,2.101774001608853,0.6039184775465214,3.4802280104882994,0.0005009872200879246,0.007509874676053903
DPP6,2034.2943763399753,-0.7123512091260416,0.20491838060136983,-3.476268000144833,0.0005084439220627371,0.007614834553683783
HDAC9,171.14289163387437,-1.4103591767490022,0.40580649336110636,-3.4754475342857463,0.0005100017424381056,0.007631339745651153
PTPRB,101.053456638782,-1.113086554656145,0.3203582387962544,-3.4745057871418137,0.0005117953239657175,0.007651340093287477
AXIN1,346.3034114797406,1.1483383029855407,0.3306713199515812,3.4727484172310046,0.0005151580132979306,0.007694741993452765
TRAF2,187.2399136756646,0.8806224719893505,0.25362867891446417,3.472093438953482,0.0005164165596486942,0.007706665663776947
NXN,145.23199127636983,1.4556554630114902,0.41959968276142295,3.469152916016742,0.0005221021940937549,0.007784576258153012
LOC105378766,10.198194956748432,3.1215775995675465,0.9000969136487795,3.4680461095165978,0.0005242573262374241,0.007809755044946112
CHRNB2,507.00807434695525,-1.0660885833117446,0.30748981135276515,-3.4670696197106943,0.0005261655915650535,0.007831214813480227
GPR3,43.61706477824624,-1.5461646113721694,0.44599519828915957,-3.4667741206705065,0.0005267443330706693,0.00783286599727823
URB1,253.34477739510388,-1.0151178165669612,0.29296067462933056,-3.46503099042676,0.0005301703815352862,0.00787681709709568
RPS14P3,61.03488641518093,1.179442363963201,0.34046658226094734,3.4641942129263916,0.0005318223984827108,0.00789435659591712
MMP24-AS1-EDEM2,29.297317332189863,1.8407845126507671,0.5314626449451693,3.46361974855388,0.0005329593164838668,0.00790422568220183
TTYH3,1161.1233771343866,-0.7299263165718562,0.21077116519953057,-3.4631222723509523,0.000533945697182168,0.007904851241041752
DNAJC6,1998.2518563741517,-1.628456777364099,0.4702020444994306,-3.46331283841551,0.0005335676477518744,0.007904851241041752
ZSCAN16-AS1,85.9601232547307,1.1452596600849059,0.3307256555611683,3.4628691207570625,0.0005344482912656087,0.007905302287059499
DLX6-AS1,12.658457682261291,-2.658661652499018,0.7678259363533433,-3.462583805290392,0.0005350152702017967,0.007906704046124346
ZNF710,541.4498022241704,-1.2133254930114818,0.3507965492973098,-3.4587726003631665,0.000542642838949026,0.008012355992383148
FAU,1078.0531163037128,0.9909113359485252,0.2865655424462067,3.4578872515160697,0.0005444291771233172,0.008027378822269773
SQOR,52.88774036199399,1.2224623898508369,0.35353830954391124,3.45779327685279,0.0005446191078654122,0.008027378822269773
LIFR-AS1,26.34729788639177,-1.606599361162238,0.46488119317349325,-3.4559353760793172,0.0005483867796591755,0.00807340226325857
ASTN2,406.3669817312452,-0.7975434503540288,0.23078546206730788,-3.4557785538563417,0.0005487059111077551,0.00807340226325857
PFKM,1261.0241400173481,-1.0952780927861563,0.3169657281941473,-3.4555095247246363,0.0005492537853448366,0.008074368201768168
MINAR1,41.57663362576478,-2.4107394418748678,0.6977380877757845,-3.4550778925652543,0.0005501338632633952,0.008080211760072184
TMEM54,276.45133852481604,0.9173973089329974,0.26557049373325764,3.4544398966793457,0.0005514371132804305,0.008092255061145949
LOC124903459,6.772634390238792,3.2637718983141997,0.9450228292928557,3.453643443467312,0.0005530680840352062,0.008105795278550921
EPHB1,207.69677584641548,-1.3962664103555742,0.4043027797340795,-3.453516721487631,0.0005533279982909521,0.008105795278550921
WFIKKN1,57.74075443249364,1.6718551359332003,0.484146142087964,3.4532034660506348,0.0005539709920079147,0.008108120883024934
OAS2,125.32832831247715,2.0105881906570455,0.5822916818901804,3.452888394576518,0.0005546184153449337,0.008110507202214472
LOC107986298,211.0688401055038,1.0344993750958307,0.2997027771114406,3.4517510483767238,0.0005569613550822974,0.008137662242144841
MCM4,208.30026650887854,-1.4299891800328581,0.4143707197974274,-3.4509899269232487,0.0005585344150265275,0.008152200619278282
KLHL42,442.77563006024735,-1.0484782769151284,0.30383640050261385,-3.4507987692742184,0.000558930142793327,0.008152200619278282
LOC283788,38.79480435240412,-1.6283412016354843,0.4719161855078258,-3.450488140988929,0.0005595737514182867,0.00815448467689103
DLAT,193.80135615486847,-1.1734217542797767,0.34013488883176,-3.4498717797226117,0.0005608528699625962,0.008166017786655402
AJM1,761.006644790121,0.8520406443557392,0.24699912948820002,3.449569422051117,0.0005614813401014026,0.008168065646097207
PRR34-AS1,29.435877324920952,1.4669889131519647,0.42563226426351947,3.4466111625497344,0.0005676649711927682,0.008250852671572665
MAF,303.78969700822563,-1.020377076281921,0.2961216249888694,-3.4458039878724662,0.0005693631828217159,0.008263312371727671
ANKS3,260.152434725019,1.1942542848819242,0.3465891592920419,3.4457346771069237,0.0005695092258106625,0.008263312371727671
FAM225A,9.156678378763564,2.606856130022522,0.7568843011470633,3.4441936846514243,0.0005727652359375138,0.008289872289845884
PPP2R5D,327.2899223740949,-1.155106888678926,0.3353445314454863,-3.444537722741128,0.0005720368079235953,0.008289872289845884
ARSB,64.59553482005877,-1.4862894823233475,0.431538350292596,-3.444165463661801,0.0005728250262393506,0.008289872289845884
EDEM1,149.4818918197564,-0.941262320777743,0.273435807789569,-3.4423520766604225,0.0005766791601017075,0.008338442017912772
COASY,538.0740645165844,0.7159426778518603,0.20809828753559992,3.4404063883965508,0.0005808413273148239,0.008391378071233314
AKAP8L,799.0340582589829,1.0023282152487478,0.29139693907989067,3.4397348798984644,0.0005822842815124488,0.008393606409360417
RAB4A-AS1,21.23889625244048,-1.8605406687779034,0.5409122571937215,-3.4396348835400343,0.0005824994414522697,0.008393606409360417
SLC39A10,764.0484364111159,-1.1386830925167974,0.33104087837822604,-3.4397053865227223,0.0005823477340582513,0.008393606409360417
GPR55,26.391725006063055,1.66553225692387,0.4843528646388059,3.4386753512150676,0.0005845678119669673,0.008416168051225194
RAD54L,26.74008097418027,1.5329783383616478,0.44587430392977323,3.438140132433147,0.0005857244996541559,0.00842034213156571
MASP2,35.68696034805384,-1.9036086308828652,0.5536842987077073,-3.4380758770401574,0.0005858635083178484,0.00842034213156571
UBE3C,424.22172769565844,-1.0073579073808112,0.2930503067692249,-3.437491393496813,0.0005871293778526116,0.00843129871592121
PPM1E,172.08318220834772,-1.526857027973042,0.444285274472997,-3.4366590920308395,0.0005889363643900671,0.008442765826495962
ADCY1,2141.537880917011,-1.2492049175881856,0.36347628693666867,-3.43682645191609,0.0005885725986846962,0.008442765826495962
RCC1,89.1675932583496,1.2819984777308884,0.37309828071041684,3.4360878728517155,0.0005901795168082684,0.00844499655472769
CRYAB,7165.591409635159,1.332606263478967,0.3878486374219008,3.435892600621312,0.0005906050505008436,0.00844499655472769
SPI1,96.28387136505741,1.1117085661656962,0.32353984220523896,3.436079335973957,0.0005901981142493863,0.00844499655472769
LOC100996756,19.963272769933166,1.9102208122493989,0.5561160619896439,3.434931919454201,0.0005927027115679692,0.008467759558442044
FHIP1B,184.64648266154722,-0.9375627202210824,0.27297554086925385,-3.4346033979291337,0.000593421632873177,0.008470802916307313
PCDH19,229.2120991147606,-1.5415864148709348,0.44895934436028895,-3.433688226419484,0.0005954286343072088,0.008492212140408777
PSMC5,1511.0071099871257,0.7146360808326812,0.208186827484256,3.432667135900926,0.0005976753761384808,0.008517001274946997
CACNA1G,338.08874023984436,-1.3702206658485911,0.39926560453804255,-3.431852506889395,0.0005994734895556576,0.008535360637006743
NOMO2,25.263718390747176,-2.1526959525562135,0.6275152299921394,-3.4305078979249313,0.0006024524344789452,0.008570487309189004
DTWD2,30.26840731765921,-1.5202433125135293,0.4436388778849614,-3.4267585378478453,0.0006108319704045398,0.0086823179222866
SHTN1,1733.7678440738548,0.7878967312234797,0.22994893535404054,3.4263986915633926,0.0006116418782219691,0.0086864559872338
COX1,316195.5056045432,2.274410106058645,0.6638380420314489,3.426152106466499,0.0006121974454104729,0.008686977988095729
F2RL3,6.398905205871114,3.55847569428583,1.0387527108076275,3.425719766853003,0.00061317265938762,0.008693448779666647
RNASE2,11.943183769469774,3.427229557366668,1.0008404498998165,3.4243515614399196,0.0006162684089962511,0.008729615643108085
TOR1AIP1,238.5151246170719,-0.8011457737350609,0.23397046330252713,-3.4241320995256057,0.0006167663226108973,0.008729615643108085
PPP1R2,171.69593535314314,-1.057716710267498,0.30910504057543914,-3.4218682047320264,0.0006219245236568556,0.00878966190956654
BCAS1,4248.115975842279,1.581193737064095,0.4620928476899964,3.4218095886324305,0.0006220586098206134,0.00878966190956654
PLIN2,125.03308877870252,1.476170404454054,0.4314867243606564,3.4211258912805,0.0006236245767193226,0.008797527814510446
CLCN3,843.7498734858254,-0.9051340688981693,0.2645733862695593,-3.4211077752770565,0.000623666120151929,0.008797527814510446
LOC124903850,11.71286260786294,2.473986565203918,0.7232415080379138,3.4206921722670636,0.0006246198840836576,0.008803565100249799
CNNM4,176.1227302950065,-0.9754775890750937,0.28522106420860993,-3.420075553612099,0.0006260374577174149,0.008816123794802688
TMEM276,169.16480806808354,1.4013845484053349,0.4099005815495658,3.4188401077832506,0.0006288866928346866,0.008848805701532767
LDB3,210.2961596512757,-1.0555258770392895,0.30877654596032117,-3.418413382909362,0.0006298736227977836,0.008854932360932447
SCRG1,275.6814599669759,-0.9805295897176062,0.2868559742998232,-3.4181947651986224,0.0006303798001810485,0.008854932360932447
RPS19BP1,540.9098146535993,0.8717725701365411,0.2550960552094928,3.4174286600418595,0.0006321565929036392,0.008872447604005478
PCDHGA10,18.893597872025328,-1.8280466843966212,0.5349990059041182,-3.4169160395117464,0.0006333480907312203,0.008881725654274333
RPS16,1123.641595579765,0.8596786055963467,0.2516486269152647,3.4161863552937977,0.0006350477192423112,0.008890668069392357
NAV3,356.93842426998884,-0.9261940284276697,0.2711110995251094,-3.4162895951144514,0.0006348069888466392,0.008890668069392357
ADCY3,343.79644911875783,-1.1844730128088334,0.3468288386162844,-3.4151514549206223,0.0006374655542914546,0.00891706202260327
HDAC7,379.5035145704701,1.204649820238907,0.3528692351245951,3.4138703528902306,0.00064047045031895,0.008951617045192402
ZNF577,141.94238075079895,1.0105117976854314,0.29609731475235745,3.412769205727443,0.000643063775790993,0.008980366857251365
LOC107985549,18.604740781278114,2.4370983759176,0.7141724656212715,3.4124787684127873,0.0006437494142724688,0.008982450160481848
GADD45G,74.80471208854097,1.3686125488854888,0.4013364679712805,3.4101375232699422,0.000649301299901249,0.0090523738264334
RPL34,260.93823051206346,0.8850868237683465,0.259563809593477,3.4099007298226574,0.0006498652901490149,0.009052699183240519
ADAM28,26.40269209471592,-1.6806381401545583,0.4930903352347417,-3.4083777759595915,0.0006535035354675599,0.009095813132060534
LOC105378589,40.481950873388385,-2.9109036151904335,0.8543811193711479,-3.4070317674306203,0.0006567348285417166,0.009133195987626665
ZNF605,224.43854564320586,0.8883761941077684,0.2607970313121717,3.406389212476848,0.0006582826106261077,0.009147123678276803
NEIL1,312.34754544781975,1.2751765534072226,0.3744450343035082,3.4055106533302895,0.0006604043681112489,0.009168997296562812
ANKRD40,1955.3753706601503,1.176349838172055,0.34551355032452696,3.4046416908024506,0.0006625092031869285,0.009190599915627116
LOC124902758,6.91798417255623,4.154523830988717,1.220540137796113,3.4038404001120335,0.0006644556472947575,0.009202353480813415
SEL1L,489.24622633118753,-1.0060857377813317,0.2955584123560764,-3.4040165859642046,0.0006640272124109839,0.009202353480813415
HEY2,86.62616482948704,1.277538006191287,0.37541107313155503,3.4030376236227866,0.0006664110315191518,0.009218142233080056
LOC105370259,8.815981244658909,-3.1881509566775894,0.9369111355308151,-3.4028317476142655,0.0006669133607760481,0.009218142233080056
B4GALNT4,1328.786566630197,1.2136735893980992,0.35668010163112823,3.4026949747066557,0.0006672472758297317,0.009218142233080056
LOC107985192,7.9023992436084285,2.789941399727439,0.8200558849445475,3.402135697027643,0.0006686143048935853,0.009229412960542615
MT1X,327.5227000955452,1.5978380529420728,0.4697414865424048,3.401526368690946,0.0006701066352353938,0.00924239332815604
MSRB2,320.7037906741767,0.8553273583812007,0.2514740518229931,3.4012549294081698,0.0006707724245414699,0.00924396170907191
LRCH4,460.12792135582566,1.1504855495592134,0.338459265296427,3.399184680471381,0.0006758706233921809,0.009306560623419965
METTL26,719.7345726243785,1.246492000798051,0.3667380946267224,3.3988615283251926,0.000676669661143844,0.00930990698947619
