"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010043","response to zinc ion","13/1473","53/18805",0.245283018867925,3.13139658507218,4.52981596148154,0.000171640676843826,0.0183040208588925,0.0161413824201691,"GLRA2/MT1A/MT1E/MT1G/MT1H/MT1M/MT1X/MT2A/MT3/P2RX7/PAM/SLC30A4/TSPO",13
"GO:0036293","response to decreased oxygen levels","45/1473","330/18805",0.136363636363636,1.74088131827439,3.95836232885306,0.000187755346079948,0.019589410111356,0.0172749016421334,"ABCC9/ACVRL1/ADA/ADM/ANGPT2/ANGPTL4/ATF4/CAV1/CD38/CHRNB2/CITED2/CPEB4/CRYAB/CXCL12/CXCR4/DDIT4/EGR1/EPHA4/GAD2/HIF1A/HIF3A/HILPDA/HIPK2/HSD11B2/ITPR1/KCND2/MALAT1/MT3/NGB/NOL3/NPEPPS/PDLIM1/PENK/PGF/PICK1/PLOD1/PRKAA1/PRKCE/RORA/SCN2A/STC1/TFRC/TGFB3/THBS1/UCP3",45
"GO:0007517","muscle organ development","49/1473","369/18805",0.132791327913279,1.6952755746159,3.93223043736766,0.000190625894572644,0.019589410111356,0.0172749016421334,"ABCC9/CAV1/CHKB/CITED2/COL19A1/COL6A3/CRYAB/CYP26B1/DLL4/EGR1/EGR2/EGR3/EPHB1/ETV1/FKTN/FOXO4/GPCPD1/HDAC9/HEG1/HEY2/HLX/HMG20B/HOMER1/HSD17B1/KRAS/LUC7L/MAFF/MEF2A/MSX1/MYH3/NUPR1/PKP2/PRKAA1/SCX/SGCD/SMTN/SOX15/SOX8/SRPK3/STAC3/TAFAZZIN/TCAP/TCF15/TEAD4/TNNT2/TRIM72/VAMP5/VPS13B/ZFPM2",49
"GO:0051057","positive regulation of small GTPase mediated signal transduction","15/1473","68/18805",0.220588235294118,2.8161315442674,4.37374928178123,0.000201077922927092,0.0202945075068558,0.0178966910725522,"CDKL5/CSF1/GPR4/GPR55/ITGAV/ITPKB/KITLG/KRAS/LPAR1/MAP4K4/MMD2/NOTCH2/RASGRF1/RASGRP1/RELN",15
"GO:0038145","macrophage colony-stimulating factor signaling pathway","13/1473","54/18805",0.240740740740741,3.07340775942269,4.44806921950857,0.00021003649001199,0.0203453845124651,0.0179415569088766,"CSF1/EPHA2/EPHA3/EPHA4/EPHA5/EPHA6/EPHB1/EPHB3/ERBB4/FGFR4/KIT/NTRK2/PDGFRA",13
"GO:0008306","associative learning","18/1473","91/18805",0.197802197802198,2.52523443969472,4.25183244016913,0.000212271303535978,0.0203453845124651,0.0179415569088766,"ABCA7/ADCY3/ATP1A2/CHRNB2/CRH/GRIN2A/HIF1A/HMGCR/KIT/KRAS/OPRL1/RAPGEF3/RELN/SLC6A1/TAFA2/TNR/TUBA1A/UCN",18
"GO:0031589","cell-substrate adhesion","48/1473","361/18805",0.132963988919668,1.69747984496561,3.90085548249103,0.000213859385215804,0.0203453845124651,0.0179415569088766,"ABI3BP/ACVRL1/ADAM9/ANGPT2/ANTXR1/ARL2/ATP1B2/CCDC80/CDH11/CDKN2A/CLASP2/COL16A1/CSF1/EFNA1/EMP2/EPHA3/EPHB1/EPHB3/FBLN2/FERMT3/FN1/FREM1/FZD7/GSK3B/HSD17B12/ITGA10/ITGA5/ITGAV/JAM3/MAP4K4/MICALL2/NEXMIF/NID1/NTN4/PARVG/PKP2/PRKCE/PRKX/PTPRO/RASA1/RELL2/RRAS/SERPINE1/SIGLEC1/SMAD6/THBS1/TIAM1/VWC2",48
"GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","24/1473","140/18805",0.171428571428571,2.18853651440209,4.11495133966778,0.000215980727308547,0.0203453845124651,0.0179415569088766,"ADRA1D/CHRM2/CHRM3/CX3CR1/DGKB/EDNRB/F2RL3/GPR4/GPR55/GPR83/GRM5/HOMER1/HTR2C/ITPR1/LPAR1/MAS1/NMUR2/NRXN1/OPRL1/P2RY1/P2RY12/PLCB1/PTH1R/SELE",24
"GO:0051962","positive regulation of nervous system development","40/1473","285/18805",0.140350877192982,1.79178428079704,3.92654852428509,0.000228367904404612,0.0209335967287694,0.0184602712613557,"ADGRB3/BDNF/BMPR2/CAPRIN1/CDH4/CDKL5/CX3CR1/CXCL12/CXCR4/EGR2/EPHA4/EPHB1/EPHB3/FBXW8/FN1/GPER1/GRID2/GRM5/HAP1/HIF1A/IL33/KIT/KRAS/LRP8/LRRTM3/NKX6-2/NLGN3/NRXN1/NTRK2/PLXNC1/PRMT5/PTPRZ1/RELA/RELN/ROBO2/SEMA5A/SERPINE2/SOX8/TIAM1/TSPO",40
"GO:0006836","neurotransmitter transport","32/1473","211/18805",0.151658767772512,1.93614604749632,3.98658085547752,0.000232364916101334,0.0209335967287694,0.0184602712613557,"ATP1A2/CACNB4/CHRNA3/CPLX3/GIT1/GPER1/GPR158/NRXN1/P2RX7/P2RY1/PCLO/PER2/PREPL/PRKN/PTPRN2/RAB3B/RIMS1/RPH3A/SLC17A6/SLC1A2/SLC1A3/SLC1A6/SLC32A1/SLC38A1/SLC6A1/SLC6A12/STXBP5/SV2B/SV2C/SYNJ1/SYT11/SYT2",32
"GO:0001570","vasculogenesis","17/1473","84/18805",0.202380952380952,2.58368894061358,4.24079383444189,0.000236476022619273,0.0209335967287694,0.0184602712613557,"ADM/CAV1/CITED2/EGFL7/EMP2/EPHA2/HDAC7/HEG1/HEY2/ITGAV/NTRK2/RASA1/RASIP1/RRAS/TEAD2/WARS2/ZFPM2",17
"GO:0032868","response to insulin","44/1473","324/18805",0.135802469135802,1.73371719762306,3.88365483744188,0.000241338635228013,0.0209335967287694,0.0184602712613557,"ADM/EGR1/EGR2/EPHA2/EPHA3/EPHA4/EPHA5/EPHA6/EPHB1/EPHB3/ERBB4/FGFR4/FOXO4/GKAP1/GPLD1/GSK3B/HDAC9/HSD11B2/KIT/KLF15/LPIN3/MAPK1/MYO5A/NCOA2/NTRK2/OSBPL8/PCK1/PDE3B/PDGFRA/PDPK1/PIK3C2A/PIK3R3/PNPLA3/PRKAA1/PRKDC/RAB13/RARRES2/RELA/SMARCC1/SORL1/TNS2/TRIM72/UCP3/VGF",44
"GO:0008286","insulin receptor signaling pathway","28/1473","176/18805",0.159090909090909,2.03102820465346,4.00621509497915,0.000249992616266876,0.0209335967287694,0.0184602712613557,"EPHA2/EPHA3/EPHA4/EPHA5/EPHA6/EPHB1/EPHB3/ERBB4/FGFR4/FOXO4/GKAP1/GPLD1/GSK3B/KIT/MAPK1/NTRK2/OSBPL8/PDGFRA/PDPK1/PIK3C2A/PIK3R3/PRKAA1/RARRES2/RELA/SMARCC1/SORL1/TNS2/TRIM72",28
"GO:0038065","collagen-activated signaling pathway","14/1473","62/18805",0.225806451612903,2.88274970983072,4.32883503636454,0.000250651081642474,0.0209335967287694,0.0184602712613557,"COL4A5/EPHA2/EPHA3/EPHA4/EPHA5/EPHA6/EPHB1/EPHB3/ERBB4/FGFR4/KIT/NTRK2/PDGFRA/UBASH3B",14
"GO:0051932","synaptic transmission, GABAergic","14/1473","62/18805",0.225806451612903,2.88274970983072,4.32883503636454,0.000250651081642474,0.0209335967287694,0.0184602712613557,"ALDH5A1/GABRA1/GABRA2/GABRE/HAP1/KIF5B/KRAS/NALCN/NPAS4/NRXN1/PRKCE/SLC38A1/SLC6A1/ZDHHC3",14
"GO:0010959","regulation of metal ion transport","52/1473","403/18805",0.129032258064516,1.6472855484747,3.82928839255614,0.000252665805846934,0.0209335967287694,0.0184602712613557,"ABCC9/AFG3L2/ATF4/ATP1A2/ATP1B2/BAX/CACNB4/CAV1/CNTN1/CRH/CXCL12/CXCR4/CYBA/DMPK/EDN3/EPB41/F2RL3/FXYD3/FXYD5/FXYD6/FXYD7/GPER1/GPR35/GRM6/HAMP/HAP1/HOMER1/KCNAB1/KCNE4/KCNE5/KCNIP4/KCNS2/KIF5B/LIME1/NKAIN3/NOS3/P2RX7/PDPK1/PKP2/PRKCE/RCVRN/SCN5A/SERPINE2/STAC/STAC3/STC1/TLR9/TRPC3/TSPO/UBASH3B/UBR3/UCN",52
"GO:0035176","social behavior","13/1473","55/18805",0.236363636363636,3.01752761834228,4.36819836326837,0.000255558771104934,0.0209335967287694,0.0184602712613557,"BRINP1/CHRNB2/CNTNAP2/CX3CR1/GAD1/GNG8/NLGN3/NLGN4X/NPAS4/NRXN1/NRXN3/UCN/VPS13B",13
"GO:0046579","positive regulation of Ras protein signal transduction","7/1473","18/18805",0.388888888888889,4.96473561137512,4.90595907482672,0.000262377684305263,0.0209547884152091,0.0184789591287695,"CSF1/ITPKB/KITLG/MMD2/NOTCH2/RASGRF1/RASGRP1",7
"GO:0051960","regulation of nervous system development","57/1473","454/18805",0.125550660792952,1.602837865724,3.79053697127196,0.000268246474835395,0.0209547884152091,0.0184789591287695,"ADGRB3/BDNF/BMPR2/BRINP1/CAPRIN1/CDH4/CDK18/CDKL5/CX3CR1/CXCL12/CXCR4/DLL4/DRAXIN/EGR2/ELAPOR2/EPHA4/EPHB1/EPHB3/FBXW8/FN1/FSTL4/GPER1/GRID2/GRM5/HAP1/HEY2/HIF1A/HLTF/IL33/KIT/KRAS/LGI4/LRP8/LRRTM3/MT3/NKX6-2/NLGN3/NRXN1/NTRK2/PER2/PLXNC1/PRMT5/PTPRZ1/RELA/RELN/ROBO2/SEMA3F/SEMA3G/SEMA5A/SERPINE2/SORL1/SOX8/TIAM1/TNR/TSPO/TYMP/WASF3",57
"GO:0001666","response to hypoxia","43/1473","316/18805",0.136075949367089,1.73720857287719,3.85282569393112,0.000270198369724129,0.0209547884152091,0.0184789591287695,"ABCC9/ACVRL1/ADA/ADM/ANGPT2/ANGPTL4/ATF4/CAV1/CD38/CHRNB2/CITED2/CRYAB/CXCL12/CXCR4/DDIT4/EGR1/EPHA4/GAD2/HIF1A/HIF3A/HILPDA/HIPK2/HSD11B2/ITPR1/KCND2/MALAT1/MT3/NGB/NOL3/NPEPPS/PDLIM1/PENK/PGF/PLOD1/PRKAA1/PRKCE/RORA/SCN2A/STC1/TFRC/TGFB3/THBS1/UCP3",43
"GO:0003018","vascular process in circulatory system","39/1473","278/18805",0.140287769784173,1.7909786223974,3.87335005091667,0.000274265733051803,0.0209547884152091,0.0184789591287695,"ABCC4/ABCC9/ADM/ADRA1D/ADRA2B/ATP1A2/ATP1B2/BMPR2/CAV1/CD38/CLDN5/DOCK4/ECE1/EDN3/EDNRB/GPER1/GPR4/LEPR/LRP1/NOS3/P2RY1/PDE3A/PER2/PIK3C2A/PLOD3/SLC16A2/SLC16A7/SLC1A2/SLC1A3/SLC24A3/SLC2A10/SLC2A13/SLC38A1/SLC4A4/SLC5A5/SLC6A1/SLCO1C1/TFRC/UCN",39
"GO:0048013","ephrin receptor signaling pathway","17/1473","85/18805",0.2,2.55329260013578,4.18419550354578,0.000274354979250792,0.0209547884152091,0.0184789591287695,"EFNA1/EPHA2/EPHA3/EPHA4/EPHA5/EPHA6/EPHB1/EPHB3/EPHB6/ERBB4/FGFR4/GIT1/KIT/NTRK2/PDGFRA/RASA1/TIAM1",17
"GO:0003333","amino acid transmembrane transport","20/1473","109/18805",0.18348623853211,2.34247027535392,4.09775257823835,0.000280740492899487,0.0211486161705556,0.0186498859402504,"ATP1A2/CLTRN/PER2/SLC11A1/SLC16A2/SLC17A6/SLC1A2/SLC1A3/SLC1A6/SLC32A1/SLC38A1/SLC38A11/SLC38A6/SLC38A8/SLC43A1/SLC43A2/SLC6A12/SLC7A14/SLC7A4/SLC7A9",20
"GO:0032869","cellular response to insulin stimulus","37/1473","260/18805",0.142307692307692,1.81676588855815,3.86609926985283,0.000292735246151285,0.0211486161705556,0.0186498859402504,"EPHA2/EPHA3/EPHA4/EPHA5/EPHA6/EPHB1/EPHB3/ERBB4/FGFR4/FOXO4/GKAP1/GPLD1/GSK3B/HDAC9/KIT/LPIN3/MAPK1/MYO5A/NCOA2/NTRK2/OSBPL8/PCK1/PDE3B/PDGFRA/PDPK1/PIK3C2A/PIK3R3/PNPLA3/PRKAA1/PRKDC/RAB13/RARRES2/RELA/SMARCC1/SORL1/TNS2/TRIM72",37
"GO:0009612","response to mechanical stimulus","33/1473","223/18805",0.147982062780269,1.88920752924845,3.89413935927488,0.00029703474750219,0.0211486161705556,0.0186498859402504,"ANGPT2/ASIC3/ATP1A2/ATP8A2/CALB1/CHRNA10/CITED2/CNTNAP2/CXCL12/CXCR4/ETV1/FOSL1/IL33/IRF1/KCNA1/KIT/LTBR/NFKBIA/NRXN1/P2RX7/P2RY1/PIEZO2/RELA/SCX/SERPINE2/SLC1A3/TCAP/THBS1/TMEM150C/TNC/TNFRSF10B/TUBA1A/UCN",33
"GO:0048167","regulation of synaptic plasticity","33/1473","223/18805",0.147982062780269,1.88920752924845,3.89413935927488,0.00029703474750219,0.0211486161705556,0.0186498859402504,"ADCY1/ATF4/CALB1/CD38/CHRDL1/CRH/CX3CR1/EGR2/EPHA4/GRID2/GRIN2A/GRM5/GSK3B/HMGCR/ITPR3/KAT2A/KIT/KRAS/MAPK1/NPAS4/NTRK2/PENK/PICK1/RASGRF1/RASGRF2/RELN/SERPINE2/SHISA6/SLC38A1/SLC4A10/SORCS3/TNR/VGF",33
"GO:0008347","glial cell migration","14/1473","63/18805",0.222222222222222,2.83699177792864,4.25766683800873,0.000299343470213101,0.0211486161705556,0.0186498859402504,"ATP1B2/CSF1/CX3CR1/EPHA4/GPR183/LRP8/P2RY1/P2RY12/PTPRB/RELN/RRAS/SUN2/TIAM1/TSPO",14
"GO:0035791","platelet-derived growth factor receptor-beta signaling pathway","14/1473","63/18805",0.222222222222222,2.83699177792864,4.25766683800873,0.000299343470213101,0.0211486161705556,0.0186498859402504,"CLASP2/EPHA2/EPHA3/EPHA4/EPHA5/EPHA6/EPHB1/EPHB3/ERBB4/FGFR4/KIT/LRP1/NTRK2/PDGFRA",14
"GO:0036323","vascular endothelial growth factor receptor-1 signaling pathway","12/1473","49/18805",0.244897959183673,3.12648073486014,4.34501755046357,0.000307662462788484,0.0212877014885571,0.0187725381883112,"EPHA2/EPHA3/EPHA4/EPHA5/EPHA6/EPHB1/EPHB3/ERBB4/FGFR4/KIT/NTRK2/PDGFRA",12
"GO:0099565","chemical synaptic transmission, postsynaptic","21/1473","118/18805",0.177966101694915,2.27199765266319,4.04072854110054,0.000309490365078079,0.0212877014885571,0.0187725381883112,"CHRNA10/CHRNA2/CHRNA3/CHRNB2/DMPK/GLRA2/GRID2/GRIN2A/GSK3B/HTR3B/NLGN3/NLGN4X/NPAS4/NPFF/NRXN1/P2RX7/RELN/RIMS1/SEZ6/TRPV1/ZMYND8",21
"GO:0071357","cellular response to type I interferon","17/1473","86/18805",0.197674418604651,2.52360315129699,4.12840143393018,0.000317388157839417,0.0212877014885571,0.0187725381883112,"IFIH1/IFIT1/IFITM1/IFITM2/IFITM3/IKBKE/IRF3/ISG15/NLRC5/OAS1/OAS2/OAS3/OASL/SP100/TBKBP1/TRIM41/TRIM56",17
"GO:0006939","smooth muscle contraction","20/1473","110/18805",0.181818181818182,2.32117509103252,4.0513161884721,0.000318306026979164,0.0212877014885571,0.0187725381883112,"ADA/ADRA2B/ATP1A2/CAV1/CD38/CHRM2/CHRM3/CHRNA3/CHRNB2/DOCK4/EDN3/EDNRB/GPER1/KIT/NMUR2/PIK3C2A/SMTN/SPX/TBX2/TRPV1",20
"GO:0007043","cell-cell junction assembly","26/1473","161/18805",0.161490683229814,2.06166483240777,3.94396431688883,0.000321951456184356,0.0212877014885571,0.0187725381883112,"ACVRL1/ARL2/CAV1/CDH11/CDH12/CDH4/CDH7/CLDN10/CLDN15/CLDN5/CLDN9/CNTNAP2/EPHA2/ESAM/GJA4/HDAC7/JAM3/MICALL2/MPP7/PATJ/PKP2/PKP4/PTPRO/RAB13/RHOC/TLN2",26
"GO:0006814","sodium ion transport","36/1473","252/18805",0.142857142857143,1.82378042866841,3.8380163667463,0.000325641960932264,0.0212877014885571,0.0187725381883112,"ASIC3/ATP1A2/ATP1B2/CNTN1/DMPK/EDNRB/FXYD3/FXYD5/FXYD6/FXYD7/GRIN2A/KCNK1/NALCN/NKAIN3/NOS3/P2RX7/PKP2/PRKCE/SCN2A/SCN5A/SCN8A/SERPINE2/SLC12A1/SLC13A4/SLC17A6/SLC20A1/SLC23A2/SLC24A3/SLC38A1/SLC38A11/SLC4A10/SLC4A11/SLC4A4/SLC5A5/SLC6A1/SLC6A12",36
"GO:0007626","locomotory behavior","32/1473","215/18805",0.148837209302326,1.90012472568244,3.8697631182408,0.00032786939446808,0.0212877014885571,0.0187725381883112,"ASTN1/ATP1A2/CACNB4/CALB1/CHRNA3/CHRNB2/CNTN1/CRH/CXCL12/EGR1/EPHA4/GAD1/GIT1/GPR88/GRM5/GRM6/HIPK2/HTR2C/KCND2/LGI4/MEIS1/NCOA2/OPRL1/PENK/PREX2/PRKCE/PRKN/RELN/SEZ6/SLC4A10/TNR/TUBA1A",32
"GO:0070482","response to oxygen levels","47/1473","358/18805",0.131284916201117,1.67604402522879,3.76492017730953,0.000331443335278313,0.0212877014885571,0.0187725381883112,"ABCC9/ACVRL1/ADA/ADM/ANGPT2/ANGPTL4/ATF4/ATP6V1A/CAV1/CD38/CHRNB2/CITED2/CPEB4/CRYAB/CXCL12/CXCR4/DDIT4/EGR1/EPHA4/GAD2/HIF1A/HIF3A/HILPDA/HIPK2/HSD11B2/ITPR1/KCND2/LPAR1/MALAT1/MT3/NGB/NOL3/NPEPPS/PDLIM1/PENK/PGF/PICK1/PLOD1/PRKAA1/PRKCE/RORA/SCN2A/STC1/TFRC/TGFB3/THBS1/UCP3",47
"GO:0003015","heart process","37/1473","263/18805",0.140684410646388,1.79604232328943,3.78998855874584,0.000367350689327618,0.0233288325402213,0.0205725075572593,"ABCC9/ADA/ADM/ATP1A2/ATP1B2/ATP2B2/ATP2B3/CACNA1G/CAV1/CHRM2/CXCR4/DMPK/EDN3/EDNRB/HEY2/HSP90AA1/KCND2/KCNE4/KCNE5/MEF2A/NOS3/NUP155/PKP2/RAMP3/SCN2A/SCN5A/SCN8A/SGCD/SPX/STC1/TAFAZZIN/TBX2/TCAP/TNNT2/TRPV1/UCN/ZNHIT1",37
"GO:0051703","biological process involved in intraspecies interaction between organisms","13/1473","57/18805",0.228070175438596,2.91164945629518,4.21376554356693,0.000372265362317658,0.0233725462915434,0.0206110564849812,"BRINP1/CHRNB2/CNTNAP2/CX3CR1/GAD1/GNG8/NLGN3/NLGN4X/NPAS4/NRXN1/NRXN3/UCN/VPS13B",13
"GO:0042551","neuron maturation","12/1473","50/18805",0.24,3.06395112016293,4.26018079523528,0.000376309574049973,0.0233725462915434,0.0206110564849812,"ADGRB3/B4GALT6/C1QA/CNTNAP2/EDNRB/FARP2/GLDN/LGI4/NRCAM/NTN4/PICK1/TBX6",12
"GO:0045069","regulation of viral genome replication","16/1473","80/18805",0.2,2.55329260013578,4.05872389266081,0.000410663298266939,0.0246615890839345,0.021747797577463,"BST2/IFI16/IFIH1/IFIT1/IFITM1/IFITM2/IFITM3/ISG15/ISG20/MX1/OAS1/OAS2/OAS3/OASL/RSAD2/SHFL",16
"GO:0032228","regulation of synaptic transmission, GABAergic","10/1473","37/18805",0.27027027027027,3.45039540558889,4.34940839768655,0.000412999485967961,0.0246615890839345,0.021747797577463,"HAP1/KIF5B/KRAS/NALCN/NPAS4/NRXN1/PRKCE/SLC38A1/SLC6A1/ZDHHC3",10
"GO:0046688","response to copper ion","10/1473","37/18805",0.27027027027027,3.45039540558889,4.34940839768655,0.000412999485967961,0.0246615890839345,0.021747797577463,"ATP5F1D/MT1A/MT1E/MT1G/MT1H/MT1M/MT1X/MT2A/MT3/TFRC",10
"GO:0043269","regulation of monoatomic ion transport","58/1473","472/18805",0.122881355932203,1.56876028398173,3.64825886950717,0.00041451715551553,0.0246615890839345,0.021747797577463,"ABCC9/AFG3L2/ATF4/ATP1A2/ATP1B2/BAX/CACNB4/CAV1/CLDN10/CNTN1/CRH/CXCL12/CXCR4/CYBA/DMPK/EDN3/EPB41/F2RL3/FXYD3/FXYD5/FXYD6/FXYD7/GABRE/GPER1/GPR35/GRIN2A/GRM6/HAMP/HAP1/HOMER1/KCNAB1/KCNE4/KCNE5/KCNIP4/KCNS2/KIF5B/LIME1/NKAIN3/NOS3/P2RX7/P2RY1/P2RY12/PDPK1/PKP2/PRKCE/RCVRN/SCN5A/SERPINE2/STAC/STAC3/STC1/TCIRG1/TLR9/TRPC3/TSPO/UBASH3B/UBR3/UCN",58
"GO:0015698","inorganic anion transport","27/1473","173/18805",0.15606936416185,1.99245376311173,3.82301279114699,0.000436751751066607,0.0257137593440465,0.0226756528651358,"APOL1/ATF4/CEBPB/FXYD3/GABRA1/GABRA2/GABRB1/GABRE/GABRR2/GLRA2/KCNK1/NMUR2/SFRP4/SLC11A1/SLC12A1/SLC12A6/SLC13A4/SLC17A6/SLC1A3/SLC20A1/SLC26A6/SLC4A10/SLC4A11/SLC4A4/SLC5A5/SLC6A1/TSPO",27
"GO:0071280","cellular response to copper ion","8/1473","25/18805",0.32,4.08526816021724,4.50004940858461,0.000448687549137401,0.0261441446157174,0.0230551876849223,"MT1A/MT1E/MT1G/MT1H/MT1M/MT1X/MT2A/MT3",8
"GO:0006865","amino acid transport","26/1473","165/18805",0.157575757575758,2.01168507889485,3.80510387778124,0.000475356095051128,0.0274154351962141,0.0241762740071653,"ATP1A2/CACNB4/CLTRN/KCNK1/NTRK2/P2RX7/PER2/SLC11A1/SLC16A2/SLC17A6/SLC1A2/SLC1A3/SLC1A6/SLC32A1/SLC38A1/SLC38A11/SLC38A6/SLC38A8/SLC43A1/SLC43A2/SLC6A1/SLC6A12/SLC7A14/SLC7A4/SLC7A9/TRPV1",26
"GO:0015837","amine transport","18/1473","97/18805",0.185567010309278,2.36903437126,3.9408390028673,0.000481978397168825,0.0275165848565475,0.0242654727335926,"ADRA2B/ATP1A2/CHRNA3/CHRNB2/CLTRN/CRH/CXCL12/KCNA2/P2RX7/P2RY1/PER2/PRKN/RAB3B/SLC38A1/SLC43A1/SLC43A2/SLC6A1/SYT11",18
"GO:0035640","exploration behavior","10/1473","38/18805",0.263157894736842,3.35959552649444,4.2445738089549,0.000521569541132877,0.0290948084167481,0.025657227595877,"ABTB3/ATP1A2/BRINP1/CRH/GAD1/PENK/PRKCE/SLC4A10/TNR/TUBA1A",10
"GO:0017157","regulation of exocytosis","28/1473","184/18805",0.152173913043478,1.94272263053809,3.74622190213271,0.000524485159337476,0.0290948084167481,0.025657227595877,"ATP9A/CACNB4/CLASP2/FGR/GAB2/GIT1/HAP1/IL4R/LGALS9/MICAL1/P2RY1/PCLO/PDPK1/PRAM1/PREPL/PRKN/RAB37/RIMS1/RPH3A/SEPTIN1/SMPD3/SPI1/STXBP5/SV2B/SV2C/SYT11/SYT2/VAMP8",28
"GO:0099566","regulation of postsynaptic cytosolic calcium ion concentration","5/1473","10/18805",0.5,6.38323150033944,4.96391168380433,0.000528221744409741,0.0290948084167481,0.025657227595877,"ATP2B2/CALB1/FZD9/GRM5/ITPR1",5
"GO:1902475","L-alpha-amino acid transmembrane transport","15/1473","74/18805",0.202702702702703,2.58779655419167,3.98962785630828,0.000530213246094312,0.0290948084167481,0.025657227595877,"ATP1A2/CLTRN/PER2/SLC11A1/SLC17A6/SLC1A2/SLC1A3/SLC1A6/SLC38A1/SLC38A11/SLC38A6/SLC38A8/SLC43A1/SLC43A2/SLC7A9",15
"GO:0002275","myeloid cell activation involved in immune response","18/1473","98/18805",0.183673469387755,2.3448605511451,3.89126111145407,0.000547967086204295,0.0292040730174003,0.0257535824742784,"CX3CR1/DNASE1/FGR/GAB2/IFI35/IL33/IL4R/KIT/LAT/LGALS9/NMI/NR4A3/PDPK1/PRAM1/PRKCE/RASGRP1/SPI1/VAMP8",18
"GO:0036215","response to stem cell factor","12/1473","52/18805",0.230769230769231,2.94610684631051,4.09670913218593,0.00055287257835489,0.0292040730174003,0.0257535824742784,"EPHA2/EPHA3/EPHA4/EPHA5/EPHA6/EPHB1/EPHB3/ERBB4/FGFR4/KIT/NTRK2/PDGFRA",12
"GO:0036216","cellular response to stem cell factor stimulus","12/1473","52/18805",0.230769230769231,2.94610684631051,4.09670913218593,0.00055287257835489,0.0292040730174003,0.0257535824742784,"EPHA2/EPHA3/EPHA4/EPHA5/EPHA6/EPHB1/EPHB3/ERBB4/FGFR4/KIT/NTRK2/PDGFRA",12
"GO:0038109","Kit signaling pathway","12/1473","52/18805",0.230769230769231,2.94610684631051,4.09670913218593,0.00055287257835489,0.0292040730174003,0.0257535824742784,"EPHA2/EPHA3/EPHA4/EPHA5/EPHA6/EPHB1/EPHB3/ERBB4/FGFR4/KIT/NTRK2/PDGFRA",12
"GO:0062012","regulation of small molecule metabolic process","45/1473","347/18805",0.129682997118156,1.65559318452608,3.59342844356398,0.000572517772275472,0.0299617634157497,0.0264217509914655,"ABCD2/ACADVL/ADM/AKR1C3/ANTKMT/ARL2/CAV1/CDA/DDIT4/EGR1/ELOVL5/ERLIN2/FGFR4/GDF15/GIT1/GNB3/GPD1/GPER1/GPLD1/HIF1A/KAT2A/KIT/LEPR/MAPK1/MAS1/MBTPS2/MID1IP1/MLXIPL/MTLN/NCOA2/NOS3/NUPR1/P2RX7/P2RY1/PRKAA1/PRKAA2/PRKN/PTH1R/RORA/RORC/SIRT7/SLC4A4/TAFAZZIN/TSPO/ZNF692",45
"GO:1903900","regulation of viral life cycle","20/1473","115/18805",0.173913043478261,2.22025443490068,3.82645683640759,0.000579440584843319,0.03004585491316,0.0264959069940427,"BST2/IFI16/IFIH1/IFIT1/IFITM1/IFITM2/IFITM3/IL32/ISG15/ISG20/LGALS1/LGALS9/MX1/OAS1/OAS2/OAS3/OASL/RSAD2/SHFL/TRIM21",20
"GO:0010975","regulation of neuron projection development","55/1473","448/18805",0.122767857142857,1.56731130588692,3.54292326503224,0.000590124164276931,0.0303216525135747,0.0267391188311126,"ABI3/ADGRB3/ARSB/ATP1B2/ATP8A2/BDNF/BMPR2/CAPRIN1/CD38/CDH4/CDKL5/CHRNA3/CHRNB2/CNTN1/CRMP1/CXCL12/DNM3/DRAXIN/EFNA1/EPHA3/EPHA4/EPHB3/FBXW8/FN1/FSTL4/FUT9/GRID2/GSK3B/IL15RA/INPP5J/KIDINS220/LPAR1/LRP8/MINAR1/MT3/NRCAM/NTRK2/PLXNC1/PTPRG/PTPRO/RELN/ROBO2/ROBO3/SEMA3F/SEMA3G/SEMA5A/SEZ6/STYXL1/TBX6/TIAM1/TMEM106B/TNR/TRIM67/TUBB2B/UST",55
"GO:0033622","integrin activation","8/1473","26/18805",0.307692307692308,3.92814246174735,4.35556801552716,0.000603951333023489,0.0305140965589486,0.0269088254193432,"COL16A1/CXCL12/FARP2/FERMT3/FN1/JAM3/P2RY12/RASIP1",8
"GO:0048545","response to steroid hormone","44/1473","338/18805",0.130177514792899,1.66190642612388,3.57980135015645,0.000604667164650078,0.0305140965589486,0.0269088254193432,"ACSBG1/ADAM9/ADM/AGL/AKR1C3/ATP1A2/BCHE/CAV1/CD38/CNOT1/CRH/CYP7B1/DDIT4/FOSL1/GABRB1/GAD2/GPER1/GPR83/HSD11B2/HSPA8/JUND/KANK2/KLF9/LBH/MAPK1/NCOA2/NPAS4/NR4A3/PCK1/PCSK1/PDE3A/PPARGC1B/RELA/SAFB2/SLIT3/SRARP/STC1/TBX2/TFAP4/TGFB3/THBS1/TSPO/UCN/UCP3",44
